Rented Bike Count,Temperature(°C),Hour,Dew point temperature(°C),Solar Radiation (MJ/m2),Visibility (10m),Humidity(%),Rainfall(mm),Snowfall (cm)
897,7.9,16,-7.0,1.09,1979,34,0.0,0.0
908,7.6,17,-6.5,1.8,2000,36,0.0,0.0
714,6.4,18,-5.2,0.92,2000,43,0.0,0.0
518,4.9,19,-5.4,0.2,2000,47,0.0,0.0
458,4.2,20,-6.9,0.0,2000,44,0.0,0.0
443,3.8,21,-8.9,0.0,2000,39,0.0,0.0
426,3.5,22,-8.5,0.0,2000,41,0.0,0.0
368,3.1,23,-9.5,0.0,2000,39,0.0,0.0
778,15.5,0,12.9,0.0,2000,85,0.0,0.0
609,15.1,1,12.4,0.0,1858,84,0.0,0.0
404,14.8,2,12.2,0.0,1831,85,0.0,0.0
249,14.7,3,11.6,0.0,1822,82,0.0,0.0
185,14.4,4,11.9,0.0,1437,85,0.0,0.0
170,14.2,5,11.7,0.0,1412,85,0.0,0.0
221,14.0,6,11.8,0.01,1334,87,0.0,0.0
389,14.2,7,10.9,0.13,1991,81,0.0,0.0
600,14.8,8,11.3,0.31,1921,80,0.0,0.0
737,15.9,9,10.8,0.67,1835,72,0.0,0.0
895,17.5,10,10.3,0.96,1916,63,0.0,0.0
1167,20.2,11,7.8,2.33,1894,45,0.0,0.0
1414,22.9,12,6.6,3.05,1948,35,0.0,0.0
1665,23.7,13,10.7,2.35,1897,44,0.0,0.0
1970,24.1,14,10.3,1.93,1770,42,0.0,0.0
2191,24.6,15,9.3,1.85,1478,38,0.0,0.0
2213,24.5,16,9.2,1.1,1903,38,0.0,0.0
2392,25.5,17,7.1,1.5,1974,31,0.0,0.0
2268,25.1,18,7.2,1.1,1899,32,0.0,0.0
1664,23.5,19,11.8,0.4,1929,48,0.0,0.0
1912,20.9,20,13.0,0.01,1523,61,0.0,0.0
1717,19.6,21,12.5,0.0,1297,64,0.0,0.0
1336,18.6,22,12.7,0.0,1047,69,0.0,0.0
994,17.5,23,11.7,0.0,978,69,0.0,0.0
978,19.6,0,16.4,0.0,628,82,0.0,0.0
606,19.1,1,16.6,0.0,522,86,0.0,0.0
418,18.8,2,16.7,0.0,500,88,0.0,0.0
275,18.4,3,16.3,0.0,465,88,0.0,0.0
191,18.1,4,16.0,0.0,458,88,0.0,0.0
288,17.8,5,16.3,0.0,393,91,0.0,0.0
716,18.1,6,16.0,0.03,272,88,0.0,0.0
1551,18.6,7,16.0,0.16,307,85,0.0,0.0
2317,18.9,8,15.7,0.44,326,82,0.0,0.0
1342,20.5,9,15.4,1.23,364,73,0.0,0.0
914,22.0,10,16.0,2.04,488,69,0.0,0.0
967,23.4,11,15.6,2.87,603,62,0.0,0.0
1099,25.0,12,15.6,3.19,715,56,0.0,0.0
1071,26.7,13,14.4,3.26,806,47,0.0,0.0
1116,28.2,14,14.7,3.11,644,44,0.0,0.0
1171,29.3,15,14.6,2.63,609,41,0.0,0.0
1442,29.3,16,14.6,1.95,905,41,0.0,0.0
2002,28.2,17,17.0,1.73,879,51,0.0,0.0
3221,25.6,18,16.4,0.96,1217,57,0.0,0.0
2649,24.0,19,15.7,0.38,1379,60,0.0,0.0
2278,22.8,20,16.3,0.06,1219,67,0.0,0.0
2161,21.5,21,15.5,0.0,942,69,0.0,0.0
1939,20.9,22,15.4,0.0,763,71,0.0,0.0
1290,20.3,23,16.1,0.0,770,77,0.0,0.0
1191,21.5,0,12.3,0.0,2000,56,0.0,0.0
1079,21.1,1,12.2,0.0,2000,57,0.0,0.0
760,20.7,2,12.1,0.0,2000,58,0.0,0.0
545,20.4,3,12.1,0.0,2000,59,0.0,0.0
331,20.0,4,12.7,0.0,2000,63,0.0,0.0
273,19.8,5,12.5,0.0,2000,63,0.0,0.0
396,19.5,6,11.7,0.03,2000,61,0.0,0.0
567,19.6,7,10.8,0.42,2000,57,0.0,0.0
832,21.2,8,10.9,1.2,1998,52,0.0,0.0
1009,22.6,9,11.9,1.87,2000,51,0.0,0.0
1050,24.0,10,12.6,2.48,2000,49,0.0,0.0
1129,25.0,11,13.2,2.95,1986,48,0.0,0.0
1328,26.4,12,14.1,3.26,2000,47,0.0,0.0
1399,27.5,13,13.7,3.41,2000,43,0.0,0.0
1430,28.3,14,14.5,3.33,1941,43,0.0,0.0
1579,28.7,15,14.5,2.98,2000,42,0.0,0.0
1764,28.9,16,15.4,2.2,1998,44,0.0,0.0
2020,28.9,17,15.7,1.89,2000,45,0.0,0.0
2238,27.8,18,15.7,0.91,2000,48,0.0,0.0
2352,26.1,19,15.1,0.32,2000,51,0.0,0.0
2232,24.6,20,13.7,0.07,2000,51,0.0,0.0
2235,23.4,21,12.9,0.0,2000,52,0.0,0.0
1921,22.6,22,11.9,0.0,2000,51,0.0,0.0
1416,21.7,23,11.1,0.0,2000,51,0.0,0.0
842,28.8,0,23.2,0.0,2000,72,0.0,0.0
619,28.2,1,21.7,0.0,2000,68,0.0,0.0
443,27.9,2,21.4,0.0,2000,68,0.0,0.0
278,27.6,3,21.3,0.0,2000,69,0.0,0.0
201,27.3,4,20.8,0.0,2000,68,0.0,0.0
273,27.1,5,20.9,0.0,2000,69,0.0,0.0
634,26.8,6,20.8,0.0,2000,70,0.0,0.0
1059,27.0,7,20.8,0.23,2000,69,0.0,0.0
1695,28.5,8,21.0,0.89,2000,64,0.0,0.0
961,29.3,9,22.2,1.07,2000,66,0.0,0.0
635,30.1,10,22.7,1.11,2000,65,0.0,0.0
657,31.4,11,22.4,1.3,2000,59,0.0,0.0
770,31.9,12,22.3,1.28,1981,57,0.0,0.0
662,33.0,13,22.7,1.49,1967,55,0.0,0.0
658,34.0,14,22.1,1.68,1744,50,0.0,0.0
698,34.3,15,22.0,1.62,1633,49,0.0,0.0
855,35.4,16,21.6,1.84,1529,45,0.0,0.0
1232,35.6,17,21.4,1.69,1860,44,0.0,0.0
2274,34.6,18,22.6,1.0,1821,50,0.0,0.0
1898,32.9,19,22.9,0.4,1944,56,0.0,0.0
1836,31.1,20,23.4,0.02,1770,64,0.0,0.0
1826,30.3,21,23.9,0.0,1834,69,0.0,0.0
1664,29.8,22,24.8,0.0,1609,75,0.0,0.0
1136,29.5,23,25.2,0.0,1469,78,0.0,0.0
556,21.3,0,18.0,0.0,1933,82,1.0,0.0
345,21.6,1,17.3,0.0,1777,77,0.0,0.0
259,21.3,2,16.8,0.0,1559,76,0.5,0.0
259,21.1,3,16.4,0.0,1551,75,0.0,0.0
185,20.8,4,14.2,0.0,1719,66,0.0,0.0
247,20.5,5,14.1,0.0,1649,67,0.0,0.0
624,20.2,6,14.5,0.0,1690,70,0.0,0.0
1346,20.3,7,15.5,0.07,1372,74,0.0,0.0
2260,20.5,8,16.5,0.32,1250,78,0.0,0.0
1194,21.3,9,13.9,1.15,1969,63,0.0,0.0
896,22.6,10,13.9,2.02,1962,58,0.0,0.0
988,23.8,11,13.0,2.62,1970,51,0.0,0.0
1213,24.2,12,13.1,2.85,2000,50,0.0,0.0
1119,24.3,13,13.2,2.37,2000,50,0.0,0.0
1187,25.2,14,11.7,2.59,1981,43,0.0,0.0
1391,24.7,15,11.6,1.92,2000,44,0.0,0.0
1577,25.2,16,10.2,1.65,1987,39,0.0,0.0
2183,24.5,17,8.8,1.04,2000,37,0.0,0.0
3154,24.4,18,7.5,0.84,2000,34,0.0,0.0
2365,22.6,19,7.9,0.14,2000,39,0.0,0.0
1959,21.6,20,8.4,0.0,2000,43,0.0,0.0
1915,20.6,21,9.1,0.0,2000,48,0.0,0.0
1796,19.8,22,9.3,0.0,2000,51,0.0,0.0
1363,19.4,23,8.6,0.0,2000,50,0.0,0.0
1049,16.3,0,13.9,0.0,2000,86,0.0,0.0
768,16.0,1,14.0,0.0,2000,88,0.0,0.0
538,15.7,2,13.7,0.0,2000,88,0.0,0.0
372,15.5,3,13.5,0.0,1998,88,0.0,0.0
255,15.1,4,13.4,0.0,850,90,0.0,0.0
146,15.1,5,13.2,0.0,1615,89,0.0,0.0
189,14.8,6,12.9,0.0,1490,89,0.0,0.0
345,14.3,7,12.5,0.03,1165,89,0.0,0.0
589,14.6,8,9.3,0.43,1896,71,0.0,0.0
753,16.2,9,8.4,1.16,1899,60,0.0,0.0
932,18.1,10,9.1,1.79,1720,56,0.0,0.0
1188,19.1,11,10.1,2.15,1802,56,0.0,0.0
1516,19.8,12,7.8,2.3,1837,46,0.0,0.0
1714,20.1,13,6.4,2.34,1963,41,0.0,0.0
1987,20.2,14,6.8,1.87,1832,42,0.0,0.0
2167,20.4,15,4.8,1.56,2000,36,0.0,0.0
2270,20.7,16,4.2,1.23,2000,34,0.0,0.0
2255,19.4,17,2.2,0.63,2000,32,0.0,0.0
2069,17.9,18,-0.4,0.16,2000,29,0.0,0.0
1608,16.6,19,1.4,0.0,2000,36,0.0,0.0
1519,15.5,20,0.8,0.0,2000,37,0.0,0.0
1385,14.4,21,-0.5,0.0,2000,36,0.0,0.0
1160,13.6,22,-0.4,0.0,2000,38,0.0,0.0
840,12.9,23,-1.1,0.0,2000,38,0.0,0.0
639,11.9,0,7.4,0.0,287,74,0.0,0.0
410,11.9,1,7.7,0.0,286,76,0.0,0.0
136,12.0,2,8.8,0.0,295,81,0.0,0.0
40,10.8,3,8.8,0.0,145,88,0.5,0.0
47,10.6,4,9.8,0.0,94,95,0.0,0.0
71,11.1,5,10.3,0.0,117,95,0.0,0.0
194,11.0,6,9.5,0.0,124,91,1.0,0.0
526,10.8,7,9.3,0.0,216,91,0.0,0.0
1171,11.3,8,9.5,0.01,279,89,0.0,0.0
740,11.2,9,8.9,0.09,372,86,0.5,0.0
555,11.9,10,9.2,0.2,482,84,0.0,0.0
608,12.4,11,9.4,0.34,507,82,0.0,0.0
697,13.2,12,9.2,0.5,589,77,0.0,0.0
798,14.5,13,9.9,0.75,610,74,0.0,0.0
767,15.5,14,9.6,1.15,693,68,0.0,0.0
848,15.4,15,10.3,0.57,608,72,0.0,0.0
834,15.2,16,10.1,0.4,625,72,0.0,0.0
1115,14.9,17,10.0,0.04,854,73,0.0,0.0
1347,14.4,18,10.4,0.0,912,77,0.0,0.0
1176,13.8,19,10.5,0.0,760,81,0.0,0.0
1062,13.3,20,9.3,0.0,833,77,0.0,0.0
1062,13.5,21,9.1,0.0,1275,75,0.0,0.0
1003,13.2,22,8.6,0.0,1407,74,0.0,0.0
679,12.9,23,7.9,0.0,2000,72,0.0,0.0
1006,25.1,0,22.7,0.0,1800,87,0.0,0.0
760,24.8,1,22.8,0.0,1555,89,0.0,0.0
600,24.9,2,22.3,0.0,1469,86,0.0,0.0
377,24.9,3,22.3,0.0,1079,86,0.0,0.0
241,24.8,4,22.2,0.0,1103,86,0.0,0.0
301,24.8,5,21.9,0.0,1303,84,0.0,0.0
665,24.8,6,21.9,0.0,1426,84,0.0,0.0
1321,25.0,7,21.9,0.13,1350,83,0.0,0.0
2114,25.5,8,21.7,0.37,1402,80,0.0,0.0
1240,26.6,9,21.3,1.01,1147,73,0.0,0.0
836,27.4,10,21.4,1.28,1335,70,0.0,0.0
887,27.5,11,21.5,1.07,1719,70,0.0,0.0
1013,28.3,12,21.8,1.35,1546,68,0.0,0.0
1046,28.9,13,22.3,1.55,1934,68,0.0,0.0
999,29.5,14,21.4,1.79,1941,62,0.0,0.0
1094,30.2,15,22.1,1.91,1806,62,0.0,0.0
1291,30.0,16,23.1,1.46,1698,67,0.0,0.0
1782,30.1,17,22.7,1.36,1923,65,0.0,0.0
2884,30.8,18,22.1,1.43,1793,60,0.0,0.0
2320,29.8,19,23.2,0.81,1749,68,0.0,0.0
2069,28.2,20,23.5,0.08,1888,76,0.0,0.0
1924,27.2,21,23.4,0.0,1870,80,0.0,0.0
1879,26.7,22,23.3,0.0,1725,82,0.0,0.0
1439,26.2,23,23.2,0.0,1646,84,0.0,0.0
1169,25.7,0,22.9,0.0,1519,85,0.0,0.0
1062,25.4,1,22.6,0.0,1663,85,0.0,0.0
783,25.3,2,22.5,0.0,1594,85,0.0,0.0
545,25.2,3,22.0,0.0,1835,83,0.0,0.0
307,25.1,4,21.8,0.0,1336,82,0.0,0.0
266,24.8,5,22.2,0.0,1170,86,0.0,0.0
356,24.6,6,22.0,0.02,1119,86,0.0,0.0
537,24.9,7,21.4,0.24,1289,81,0.0,0.0
787,26.1,8,21.0,0.87,1254,74,0.0,0.0
909,27.0,9,21.0,1.15,1393,70,0.0,0.0
910,27.8,10,21.3,1.29,1490,68,0.0,0.0
945,29.0,11,21.7,2.22,1642,65,0.0,0.0
1039,30.2,12,21.0,2.64,1359,58,0.0,0.0
1078,30.7,13,21.7,2.67,1534,59,0.0,0.0
1038,30.7,14,21.7,2.05,1612,59,0.0,0.0
1058,31.1,15,22.1,2.34,1929,59,0.0,0.0
1177,31.7,16,21.5,2.16,1895,55,0.0,0.0
1433,31.5,17,20.7,2.02,1974,53,0.0,0.0
1624,31.1,18,20.9,1.05,1897,55,0.0,0.0
1797,30.4,19,21.4,0.69,1972,59,0.0,0.0
2023,29.2,20,21.4,0.1,1988,63,0.0,0.0
2011,28.2,21,20.7,0.0,2000,64,0.0,0.0
1682,27.6,22,21.6,0.0,1994,70,0.0,0.0
1278,26.6,23,22.8,0.0,1527,80,0.0,0.0
1143,26.0,0,22.6,0.0,1674,82,0.0,0.0
868,25.5,1,22.3,0.0,1576,83,0.0,0.0
632,25.1,2,22.3,0.0,1379,85,0.0,0.0
443,24.8,3,22.2,0.0,1354,86,0.0,0.0
278,24.6,4,22.0,0.0,1358,86,0.0,0.0
223,24.5,5,21.8,0.0,1345,85,0.0,0.0
292,24.8,6,21.7,0.02,1534,83,0.0,0.0
402,25.2,7,21.4,0.18,1551,80,0.0,0.0
613,26.2,8,21.4,0.77,1560,75,0.0,0.0
715,27.0,9,21.2,0.97,1518,71,0.0,0.0
701,28.5,10,21.5,1.83,1319,66,0.0,0.0
712,28.7,11,21.2,1.53,1332,64,0.0,0.0
803,30.1,12,20.9,2.15,1491,58,0.0,0.0
810,31.4,13,20.6,3.28,1695,53,0.0,0.0
822,32.4,14,20.6,3.13,1735,50,0.0,0.0
946,32.9,15,20.7,2.81,1631,49,0.0,0.0
1125,32.8,16,21.6,2.28,1803,52,0.0,0.0
1247,32.7,17,21.5,1.96,1872,52,0.0,0.0
1466,32.2,18,22.0,1.28,1769,55,0.0,0.0
1847,31.2,19,23.0,0.63,1852,62,0.0,0.0
2058,29.2,20,23.6,0.09,1932,72,0.0,0.0
1924,28.1,21,23.0,0.0,1840,74,0.0,0.0
1607,27.5,22,23.0,0.0,1778,77,0.0,0.0
1113,27.0,23,22.8,0.0,1609,78,0.0,0.0
732,26.5,0,22.9,0.0,1650,81,0.0,0.0
498,25.9,1,22.7,0.0,1520,83,0.0,0.0
469,25.4,2,22.4,0.0,1340,84,0.0,0.0
276,25.1,3,22.3,0.0,1507,85,0.0,0.0
211,24.6,4,21.7,0.0,1373,84,0.0,0.0
324,24.3,5,21.6,0.0,1496,85,0.0,0.0
703,24.0,6,21.3,0.02,1569,85,0.0,0.0
1344,24.5,7,19.3,0.36,1901,73,0.0,0.0
1935,26.4,8,20.2,1.09,1559,69,0.0,0.0
1014,28.0,9,20.5,1.35,1682,64,0.0,0.0
678,29.8,10,19.4,2.34,1737,54,0.0,0.0
688,31.5,11,20.1,2.83,1498,51,0.0,0.0
719,32.4,12,20.3,3.09,1844,49,0.0,0.0
727,33.0,13,21.5,3.09,1100,51,0.0,0.0
691,33.7,14,20.1,3.23,1843,45,0.0,0.0
745,33.4,15,19.4,2.95,1928,44,0.0,0.0
818,33.3,16,20.1,2.51,1914,46,0.0,0.0
1425,33.0,17,19.8,1.89,1926,46,0.0,0.0
2636,32.3,18,19.5,1.26,1961,47,0.0,0.0
2368,31.2,19,20.1,0.57,1990,52,0.0,0.0
2362,29.3,20,20.1,0.09,2000,58,0.0,0.0
2241,28.0,21,20.5,0.0,2000,64,0.0,0.0
1934,27.2,22,21.0,0.0,2000,69,0.0,0.0
1285,26.6,23,21.7,0.0,1996,75,0.0,0.0
1003,26.4,0,21.8,0.0,2000,76,0.0,0.0
692,25.8,1,21.6,0.0,2000,78,0.0,0.0
497,25.3,2,21.1,0.0,2000,78,0.0,0.0
372,24.8,3,21.1,0.0,1988,80,0.0,0.0
222,24.4,4,20.7,0.0,1112,80,0.0,0.0
372,24.1,5,20.6,0.0,1646,81,0.0,0.0
713,24.0,6,20.5,0.02,1271,81,0.0,0.0
1356,24.4,7,19.6,0.35,841,75,0.0,0.0
1955,25.8,8,19.6,1.06,969,69,0.0,0.0
1031,27.5,9,19.0,1.59,1252,60,0.0,0.0
719,29.2,10,19.2,2.36,1404,55,0.0,0.0
797,30.4,11,19.7,2.74,1359,53,0.0,0.0
803,30.8,12,21.2,2.52,940,57,0.0,0.0
763,31.1,13,20.3,2.63,1162,53,0.0,0.0
786,31.8,14,19.7,2.93,1429,49,0.0,0.0
878,31.9,15,20.4,3.01,1465,51,0.0,0.0
1062,32.0,16,20.5,2.55,1402,51,0.0,0.0
1591,31.8,17,20.7,1.93,1438,52,0.0,0.0
2770,31.3,18,21.1,1.2,1550,55,0.0,0.0
2326,30.6,19,21.1,0.58,1529,57,0.0,0.0
2174,28.9,20,21.3,0.1,1567,64,0.0,0.0
2273,27.9,21,21.6,0.0,1194,69,0.0,0.0
1940,27.2,22,21.2,0.0,1110,70,0.0,0.0
1340,26.6,23,22.0,0.0,936,76,0.0,0.0
1002,26.2,0,22.2,0.0,850,79,0.0,0.0
741,25.7,1,21.9,0.0,805,80,0.0,0.0
526,25.2,2,21.9,0.0,791,82,0.0,0.0
381,24.7,3,21.8,0.0,694,84,0.0,0.0
266,24.3,4,21.2,0.0,621,83,0.0,0.0
327,23.9,5,20.8,0.0,780,83,0.0,0.0
695,23.7,6,20.6,0.03,713,83,0.0,0.0
1308,24.2,7,19.2,0.35,656,74,0.0,0.0
1944,25.8,8,20.1,0.93,760,71,0.0,0.0
982,27.2,9,18.4,1.18,948,59,0.0,0.0
722,28.9,10,20.6,2.04,941,61,0.0,0.0
701,30.2,11,19.5,2.77,1143,53,0.0,0.0
780,31.2,12,19.8,2.96,1101,51,0.0,0.0
778,32.1,13,20.6,2.96,776,51,0.0,0.0
762,32.7,14,20.5,2.62,765,49,0.0,0.0
776,32.9,15,19.7,2.9,1248,46,0.0,0.0
912,33.1,16,18.4,2.52,1712,42,0.0,0.0
1596,32.6,17,19.4,1.95,1560,46,0.0,0.0
2692,32.0,18,20.2,1.25,1374,50,0.0,0.0
2281,30.6,19,20.2,0.59,1531,54,0.0,0.0
2202,28.8,20,21.8,0.09,1209,66,0.0,0.0
2188,28.0,21,21.7,0.0,1140,69,0.0,0.0
1980,27.2,22,21.9,0.0,1005,73,0.0,0.0
1354,26.4,23,21.8,0.0,959,76,0.0,0.0
1068,25.9,0,21.3,0.0,984,76,0.0,0.0
824,25.4,1,21.4,0.0,924,79,0.0,0.0
591,24.8,2,21.1,0.0,888,80,0.0,0.0
393,24.4,3,21.7,0.0,678,85,0.0,0.0
231,24.0,4,21.6,0.0,582,87,0.0,0.0
329,23.6,5,21.4,0.0,604,88,0.0,0.0
672,23.3,6,20.2,0.02,875,83,0.0,0.0
1315,23.6,7,18.9,0.36,856,75,0.0,0.0
1993,25.5,8,18.4,1.1,833,65,0.0,0.0
985,27.6,9,19.6,1.76,1043,62,0.0,0.0
695,29.4,10,19.7,2.38,1153,56,0.0,0.0
687,30.7,11,18.4,2.92,1705,48,0.0,0.0
828,31.7,12,17.2,3.23,1868,42,0.0,0.0
798,32.6,13,19.8,3.36,1641,47,0.0,0.0
722,33.1,14,20.2,3.26,1785,47,0.0,0.0
827,33.7,15,18.6,3.04,1924,41,0.0,0.0
1017,33.7,16,19.3,2.55,1890,43,0.0,0.0
1536,34.0,17,20.0,1.95,1891,44,0.0,0.0
2640,33.0,18,21.5,1.23,1566,51,0.0,0.0
2245,31.6,19,22.3,0.56,1556,58,0.0,0.0
2114,29.8,20,21.7,0.08,1931,62,0.0,0.0
2122,28.8,21,22.5,0.0,1619,69,0.0,0.0
1870,28.0,22,23.3,0.0,1542,76,0.0,0.0
1318,27.2,23,23.0,0.0,1601,78,0.0,0.0
1041,26.7,0,22.9,0.0,1465,80,0.0,0.0
773,26.1,1,22.5,0.0,1409,81,0.0,0.0
557,25.7,2,22.7,0.0,1293,84,0.0,0.0
428,25.4,3,22.4,0.0,1174,84,0.0,0.0
267,25.1,4,22.0,0.0,1253,83,0.0,0.0
327,24.9,5,21.8,0.0,1207,83,0.0,0.0
672,24.6,6,21.3,0.02,1157,82,0.0,0.0
1251,25.2,7,20.4,0.34,1056,75,0.0,0.0
1896,26.6,8,20.6,1.01,1062,70,0.0,0.0
1029,28.4,9,21.1,1.69,806,65,0.0,0.0
641,29.8,10,20.9,2.32,973,59,0.0,0.0
791,31.6,11,21.1,2.84,990,54,0.0,0.0
822,32.6,12,21.1,3.21,800,51,0.0,0.0
805,32.4,13,21.8,2.5,708,54,0.0,0.0
741,33.4,14,22.1,2.67,685,52,0.0,0.0
794,34.1,15,20.4,2.88,1110,45,0.0,0.0
928,34.3,16,20.6,2.47,1466,45,0.0,0.0
1468,34.3,17,20.2,1.87,1704,44,0.0,0.0
2419,33.9,18,19.1,1.25,1969,42,0.0,0.0
2084,32.9,19,19.0,0.59,1985,44,0.0,0.0
1888,30.9,20,19.5,0.07,2000,51,0.0,0.0
1869,29.8,21,20.9,0.0,2000,59,0.0,0.0
1782,28.8,22,21.5,0.0,1988,65,0.0,0.0
1426,28.2,23,22.2,0.0,1811,70,0.0,0.0
1132,27.5,0,22.2,0.0,1834,73,0.0,0.0
945,27.0,1,21.9,0.0,1833,74,0.0,0.0
684,26.4,2,20.9,0.0,1766,72,0.0,0.0
477,26.1,3,21.0,0.0,1683,74,0.0,0.0
347,25.6,4,21.2,0.0,1203,77,0.0,0.0
292,25.0,5,20.8,0.0,1474,78,0.0,0.0
381,24.9,6,20.3,0.02,1473,76,0.0,0.0
491,25.3,7,19.6,0.34,1226,71,0.0,0.0
720,27.4,8,19.7,1.03,1043,63,0.0,0.0
729,29.6,9,20.1,1.71,977,57,0.0,0.0
699,31.4,10,20.0,2.32,847,51,0.0,0.0
676,32.9,11,19.3,2.72,1020,45,0.0,0.0
735,34.2,12,16.5,3.14,1528,35,0.0,0.0
727,35.2,13,16.9,3.21,1636,34,0.0,0.0
682,36.3,14,17.9,3.17,1493,34,0.0,0.0
785,36.5,15,18.5,2.71,1355,35,0.0,0.0
883,36.8,16,16.3,2.41,1756,30,0.0,0.0
1011,36.3,17,18.8,1.91,1972,36,0.0,0.0
1202,35.0,18,20.1,1.26,1953,42,0.0,0.0
1423,33.4,19,21.8,0.59,2000,51,0.0,0.0
1655,31.5,20,20.7,0.08,2000,53,0.0,0.0
1731,30.2,21,19.8,0.0,2000,54,0.0,0.0
1588,29.4,22,19.4,0.0,2000,55,0.0,0.0
1288,28.8,23,19.1,0.0,2000,56,0.0,0.0
1088,28.1,0,18.4,0.0,2000,56,0.0,0.0
772,27.3,1,18.8,0.0,2000,60,0.0,0.0
587,26.8,2,19.1,0.0,2000,63,0.0,0.0
438,26.3,3,18.6,0.0,2000,63,0.0,0.0
270,25.9,4,20.2,0.0,2000,71,0.0,0.0
256,25.5,5,20.0,0.0,2000,72,0.0,0.0
286,25.3,6,20.1,0.02,1979,73,0.0,0.0
360,25.8,7,19.1,0.34,1773,67,0.0,0.0
477,27.9,8,19.4,1.06,1835,60,0.0,0.0
526,30.5,9,20.1,1.71,1907,54,0.0,0.0
522,32.2,10,20.4,2.29,1881,50,0.0,0.0
499,33.8,11,20.2,2.74,1928,45,0.0,0.0
560,35.5,12,19.4,3.05,1803,39,0.0,0.0
569,36.7,13,17.7,3.24,1911,33,0.0,0.0
565,37.4,14,18.8,3.05,1860,34,0.0,0.0
632,37.5,15,18.4,2.32,1816,33,0.0,0.0
771,37.8,16,17.7,2.46,1929,31,0.0,0.0
965,37.6,17,18.5,1.82,1837,33,0.0,0.0
1212,36.3,18,18.3,0.89,1860,35,0.0,0.0
1478,34.5,19,21.5,0.42,1762,47,0.0,0.0
1688,33.3,20,21.4,0.1,1706,50,0.0,0.0
1666,32.3,21,20.5,0.0,1784,50,0.0,0.0
1346,31.7,22,20.3,0.0,1742,51,0.0,0.0
1030,31.2,23,20.1,0.0,1670,52,0.0,0.0
792,30.6,0,18.9,0.0,1631,50,0.0,0.0
542,30.0,1,19.0,0.0,1774,52,0.0,0.0
382,29.7,2,19.0,0.0,1682,53,0.0,0.0
238,29.6,3,18.0,0.0,1970,50,0.0,0.0
174,29.3,4,18.1,0.0,1498,51,0.0,0.0
310,29.3,5,19.3,0.0,2000,55,0.0,0.0
652,29.2,6,20.0,0.01,2000,58,0.0,0.0
1241,29.3,7,20.1,0.23,2000,58,0.0,0.0
1889,30.0,8,20.2,0.54,2000,56,0.0,0.0
985,31.0,9,20.8,1.14,1945,55,0.0,0.0
636,31.8,10,20.4,1.71,1900,51,0.0,0.0
611,32.7,11,20.2,2.53,1908,48,0.0,0.0
655,34.1,12,21.1,2.94,1862,47,0.0,0.0
688,33.8,13,20.9,1.57,1887,47,0.0,0.0
670,34.3,14,20.6,1.64,1967,45,0.0,0.0
739,35.4,15,22.0,2.48,1861,46,0.0,0.0
960,34.8,16,21.8,1.32,1839,47,0.0,0.0
1310,34.8,17,22.5,1.37,1866,49,0.0,0.0
2405,33.9,18,22.9,0.94,1886,53,0.0,0.0
2112,32.6,19,23.2,0.45,1962,58,0.0,0.0
2051,31.5,20,23.0,0.07,2000,61,0.0,0.0
1994,30.8,21,22.1,0.0,2000,60,0.0,0.0
1697,30.3,22,21.6,0.0,2000,60,0.0,0.0
1157,30.0,23,20.8,0.0,2000,58,0.0,0.0
874,29.6,0,21.2,0.0,2000,61,0.0,0.0
715,29.1,1,21.5,0.0,2000,64,0.0,0.0
487,28.6,2,21.6,0.0,2000,66,0.0,0.0
332,28.2,3,20.9,0.0,1999,65,0.0,0.0
218,27.8,4,21.1,0.0,1982,67,0.0,0.0
306,27.5,5,21.5,0.0,1976,70,0.0,0.0
673,27.2,6,21.4,0.02,1920,71,0.0,0.0
1213,27.8,7,20.1,0.32,1781,63,0.0,0.0
1820,29.9,8,21.0,1.03,1727,59,0.0,0.0
926,31.7,9,22.6,1.69,1706,59,0.0,0.0
610,32.4,10,21.8,1.45,1631,54,0.0,0.0
620,33.9,11,20.6,2.15,1387,46,0.0,0.0
671,34.5,12,22.5,1.89,1901,50,0.0,0.0
688,36.4,13,21.0,2.86,1655,41,0.0,0.0
649,35.8,14,23.4,2.4,1264,49,0.0,0.0
735,35.8,15,22.7,1.51,1029,47,0.0,0.0
834,34.9,16,23.2,0.76,1221,51,0.0,0.0
1297,34.9,17,23.2,0.98,1235,51,0.0,0.0
2300,34.9,18,23.8,0.86,1296,53,0.0,0.0
1968,33.1,19,23.4,0.44,1670,57,0.0,0.0
1834,31.1,20,23.2,0.06,1542,63,0.0,0.0
1899,30.2,21,22.8,0.0,1642,65,0.0,0.0
1773,29.8,22,22.7,0.0,1511,66,0.0,0.0
1193,29.3,23,22.2,0.0,1854,66,0.0,0.0
939,28.9,0,21.9,0.0,2000,66,0.0,0.0
726,28.7,1,21.9,0.0,2000,67,0.0,0.0
499,28.8,2,22.2,0.0,2000,68,0.0,0.0
327,28.9,3,22.6,0.0,1871,69,0.0,0.0
212,28.5,4,23.4,0.0,1549,74,0.0,0.0
299,28.3,5,23.2,0.0,1378,74,0.0,0.0
657,28.1,6,23.2,0.01,1092,75,0.0,0.0
1171,28.3,7,22.7,0.1,1200,72,0.0,0.0
1893,28.7,8,22.6,0.52,1470,70,0.0,0.0
995,29.4,9,22.3,0.91,1308,66,0.0,0.0
